MW465755.1	36460	36462	stop_codon	-	 P1192R
MW465755.1	40076	40894	CDS	-	 S273R
MW465755.1	40892	40894	start_codon	-	 S273R
MW465755.1	40073	40075	stop_codon	-	 S273R
MW465755.1	40955	41503	CDS	+	 S183L
MW465755.1	40955	40957	start_codon	+	 S183L
MW465755.1	41504	41506	stop_codon	+	 S183L
MW465755.1	41506	42540	CDS	+	 D345L
MW465755.1	41506	41508	start_codon	+	 D345L
MW465755.1	42541	42543	stop_codon	+	 D345L
MW465755.1	42573	43187	CDS	-	 D205R
MW465755.1	43185	43187	start_codon	-	 D205R
MW465755.1	42570	42572	stop_codon	-	 D205R
MW465755.1	43244	43594	CDS	+	 D117L
MW465755.1	43244	43246	start_codon	+	 D117L
MW465755.1	43595	43597	stop_codon	+	 D117L
MW465755.1	43632	43787	CDS	+	 hypothetical protein
MW465755.1	43632	43634	start_codon	+	 hypothetical protein
MW465755.1	43788	43790	stop_codon	+	 hypothetical protein
MW465755.1	43828	47226	CDS	+	 D1133L
MW465755.1	43828	43830	start_codon	+	 D1133L
MW465755.1	47227	47229	stop_codon	+	 D1133L
MW465755.1	47361	48377	CDS	+	 D339L
MW465755.1	47361	47363	start_codon	+	 D339L
MW465755.1	48378	48380	stop_codon	+	 D339L
MW465755.1	48449	48685	CDS	+	 D79L
MW465755.1	48449	48451	start_codon	+	 D79L
MW465755.1	48686	48688	stop_codon	+	 D79L
MW465755.1	48761	49147	CDS	+	 D129L
MW465755.1	48761	48763	start_codon	+	 D129L
MW465755.1	49148	49150	stop_codon	+	 D129L
MW465755.1	49333	50082	CDS	-	 D250R
MW465755.1	50080	50082	start_codon	-	 D250R
MW465755.1	49330	49332	stop_codon	-	 D250R
MW465755.1	50142	52745	CDS	-	 NP868R
MW465755.1	52743	52745	start_codon	-	 NP868R
MW465755.1	50139	50141	stop_codon	-	 NP868R
MW465755.1	52810	54066	CDS	+	 NP419L
MW465755.1	52810	52812	start_codon	+	 NP419L
MW465755.1	54067	54069	stop_codon	+	 NP419L
MW465755.1	54152	58501	CDS	+	 NP1450L
MW465755.1	54152	54154	start_codon	+	 NP1450L
MW465755.1	58502	58504	stop_codon	+	 NP1450L
MW465755.1	58587	58769	CDS	-	 O61R
MW465755.1	58767	58769	start_codon	-	 O61R
MW465755.1	58584	58586	stop_codon	-	 O61R
MW465755.1	58819	59340	CDS	+	 O174L
MW465755.1	58819	58821	start_codon	+	 O174L
MW465755.1	59341	59343	stop_codon	+	 O174L
MW465755.1	59367	60302	CDS	-	 CP312R
MW465755.1	60300	60302	start_codon	-	 CP312R
MW465755.1	59364	59366	stop_codon	-	 CP312R
MW465755.1	60332	60571	CDS	-	 CP80R
MW465755.1	60569	60571	start_codon	-	 CP80R
MW465755.1	60329	60331	stop_codon	-	 CP80R
MW465755.1	60577	62166	CDS	-	 CP530R
MW465755.1	62164	62166	start_codon	-	 CP530R
MW465755.1	60574	60576	stop_codon	-	 CP530R
MW465755.1	62221	62778	CDS	+	 CP204L
MW465755.1	62221	62223	start_codon	+	 CP204L
MW465755.1	62779	62781	stop_codon	+	 CP204L
MW465755.1	62885	70312	CDS	+	 CP2475L
MW465755.1	62885	62887	start_codon	+	 CP2475L
MW465755.1	70313	70315	stop_codon	+	 CP2475L
MW465755.1	70421	70786	CDS	+	 CP123L
MW465755.1	70421	70423	start_codon	+	 CP123L
MW465755.1	70787	70789	stop_codon	+	 CP123L
MW465755.1	70789	74394	CDS	-	 G1211R
MW465755.1	74392	74394	start_codon	-	 G1211R
MW465755.1	70786	70788	stop_codon	-	 G1211R
MW465755.1	74447	78466	CDS	+	 G1340L
MW465755.1	74447	74449	start_codon	+	 G1340L
MW465755.1	78467	78469	stop_codon	+	 G1340L
MW465755.1	78675	79463	CDS	-	 B263R
MW465755.1	79461	79463	start_codon	-	 B263R
MW465755.1	78672	78674	stop_codon	-	 B263R
MW465755.1	79510	80034	CDS	+	 B175L
MW465755.1	79510	79512	start_codon	+	 B175L
MW465755.1	80035	80037	stop_codon	+	 B175L
MW465755.1	80065	81300	CDS	+	 B407L
MW465755.1	80065	80067	start_codon	+	 B407L
MW465755.1	81301	81303	stop_codon	+	 B407L
MW465755.1	81310	81654	CDS	+	 B117L
MW465755.1	81310	81312	start_codon	+	 B117L
MW465755.1	81655	81657	stop_codon	+	 B117L
MW465755.1	81633	82007	CDS	-	 B125R
MW465755.1	82005	82007	start_codon	-	 B125R
MW465755.1	81630	81632	stop_codon	-	 B125R
MW465755.1	82047	83984	CDS	+	 B646L
MW465755.1	82047	82049	start_codon	+	 B646L
MW465755.1	83985	83987	stop_codon	+	 B646L
MW465755.1	84087	85241	CDS	-	 B385R
MW465755.1	85239	85241	start_codon	-	 B385R
MW465755.1	84084	84086	stop_codon	-	 B385R
MW465755.1	85297	86886	CDS	+	 B602L
MW465755.1	85297	85299	start_codon	+	 B602L
MW465755.1	86887	86889	stop_codon	+	 B602L
MW465755.1	86900	87961	CDS	+	 B354L
MW465755.1	86900	86902	start_codon	+	 B354L
MW465755.1	87962	87964	stop_codon	+	 B354L
MW465755.1	88099	89523	CDS	+	 B475L
MW465755.1	88099	88101	start_codon	+	 B475L
MW465755.1	89524	89526	stop_codon	+	 B475L
MW465755.1	89543	90034	CDS	+	 B169L
MW465755.1	89543	89545	start_codon	+	 B169L
MW465755.1	90035	90037	stop_codon	+	 B169L
MW465755.1	90050	91363	CDS	+	 B438L
MW465755.1	90050	90052	start_codon	+	 B438L
MW465755.1	91364	91366	stop_codon	+	 B438L
MW465755.1	91333	92286	CDS	+	 B318L
MW465755.1	91333	91335	start_codon	+	 B318L
MW465755.1	92287	92289	stop_codon	+	 B318L
MW465755.1	92589	95474	CDS	+	 B962L
MW465755.1	92589	92591	start_codon	+	 B962L
MW465755.1	95475	95477	stop_codon	+	 B962L
MW465755.1	95506	95661	CDS	+	 hypothetical protein
MW465755.1	95506	95508	start_codon	+	 hypothetical protein
MW465755.1	95662	95664	stop_codon	+	 hypothetical protein
MW465755.1	95618	98503	CDS	-	 C962R
MW465755.1	98501	98503	start_codon	-	 C962R
MW465755.1	95615	95617	stop_codon	-	 C962R
MW465755.1	98551	98916	CDS	-	 hypothetical protein
MW465755.1	98914	98916	start_codon	-	 hypothetical protein
MW465755.1	98548	98550	stop_codon	-	 hypothetical protein
MW465755.1	98933	99373	CDS	+	 C147L
MW465755.1	98933	98935	start_codon	+	 C147L
MW465755.1	99374	99376	stop_codon	+	 C147L
MW465755.1	99447	100391	CDS	-	 C315R
MW465755.1	100389	100391	start_codon	-	 C315R
MW465755.1	99444	99446	stop_codon	-	 C315R
MW465755.1	100444	101868	CDS	+	 C475L
MW465755.1	100444	100446	start_codon	+	 C475L
MW465755.1	101869	101871	stop_codon	+	 C475L
MW465755.1	101850	102620	CDS	+	 C257L
MW465755.1	101850	101852	start_codon	+	 C257L
MW465755.1	102621	102623	stop_codon	+	 C257L
MW465755.1	103343	105493	CDS	-	 C717R
MW465755.1	105491	105493	start_codon	-	 C717R
MW465755.1	103340	103342	stop_codon	-	 C717R
MW465755.1	105987	106214	CDS	+	 C84L
MW465755.1	105987	105989	start_codon	+	 C84L
MW465755.1	106215	106217	stop_codon	+	 C84L
MW465755.1	106278	106664	CDS	-	 C129R
MW465755.1	106662	106664	start_codon	-	 C129R
MW465755.1	106275	106277	stop_codon	-	 C129R
MW465755.1	106754	108097	CDS	-	 M448R
MW465755.1	108095	108097	start_codon	-	 M448R
MW465755.1	106751	106753	stop_codon	-	 M448R
MW465755.1	108137	111883	CDS	+	 M1249L
MW465755.1	108137	108139	start_codon	+	 M1249L
MW465755.1	111884	111886	stop_codon	+	 M1249L
MW465755.1	111953	113059	CDS	-	 EP364R
MW465755.1	113057	113059	start_codon	-	 EP364R
MW465755.1	111950	111952	stop_codon	-	 EP364R
MW465755.1	113132	114211	CDS	-	 EP402R
MW465755.1	114209	114211	start_codon	-	 EP402R
MW465755.1	113129	113131	stop_codon	-	 EP402R
MW465755.1	114284	114757	CDS	-	 EP153R
MW465755.1	114755	114757	start_codon	-	 EP153R
MW465755.1	114281	114283	stop_codon	-	 EP153R
MW465755.1	114763	115218	CDS	-	 EP152R
MW465755.1	115216	115218	start_codon	-	 EP152R
MW465755.1	114760	114762	stop_codon	-	 EP152R
MW465755.1	115716	116969	CDS	-	 EP424R
MW465755.1	116967	116969	start_codon	-	 EP424R
MW465755.1	115713	115715	stop_codon	-	 EP424R
MW465755.1	117008	117259	CDS	-	 EP84R
MW465755.1	117257	117259	start_codon	-	 EP84R
MW465755.1	117005	117007	stop_codon	-	 EP84R
MW465755.1	117338	121063	CDS	+	 EP1242L
MW465755.1	117338	117340	start_codon	+	 EP1242L
MW465755.1	121064	121066	stop_codon	+	 EP1242L
MW465755.1	121110	122375	CDS	-	 K421R
MW465755.1	122373	122375	start_codon	-	 K421R
MW465755.1	121107	121109	stop_codon	-	 K421R
MW465755.1	122412	122846	CDS	-	 K145R
MW465755.1	122844	122846	start_codon	-	 K145R
MW465755.1	122409	122411	stop_codon	-	 K145R
MW465755.1	122865	123452	CDS	-	 K196R
MW465755.1	123450	123452	start_codon	-	 K196R
MW465755.1	122862	122864	stop_codon	-	 K196R
MW465755.1	123452	123685	CDS	-	 K78R
MW465755.1	123683	123685	start_codon	-	 K78R
MW465755.1	123449	123451	stop_codon	-	 K78R
MW465755.1	123777	124391	CDS	-	 K205R
MW465755.1	124389	124391	start_codon	-	 K205R
MW465755.1	123774	123776	stop_codon	-	 K205R
MW465755.1	124585	127728	CDS	+	 F1055L
MW465755.1	124585	124587	start_codon	+	 F1055L
MW465755.1	127729	127731	stop_codon	+	 F1055L
MW465755.1	127721	128128	CDS	-	 F165R
MW465755.1	128126	128128	start_codon	-	 F165R
MW465755.1	127718	127720	stop_codon	-	 F165R
MW465755.1	128251	130584	CDS	-	 F778R
MW465755.1	130582	130584	start_codon	-	 F778R
MW465755.1	128248	128250	stop_codon	-	 F778R
MW465755.1	130626	131606	CDS	+	 F334L
MW465755.1	130626	130628	start_codon	+	 F334L
MW465755.1	131607	131609	stop_codon	+	 F334L
MW465755.1	131635	132585	CDS	+	 F317L
MW465755.1	131635	131637	start_codon	+	 F317L
MW465755.1	132586	132588	stop_codon	+	 F317L
MW465755.1	132624	133034	CDS	-	 A137R
MW465755.1	133032	133034	start_codon	-	 A137R
MW465755.1	132621	132623	stop_codon	-	 A137R
MW465755.1	133267	133803	CDS	+	 A179L
MW465755.1	133267	133269	start_codon	+	 A179L
MW465755.1	133804	133806	stop_codon	+	 A179L
MW465755.1	133808	136381	CDS	+	 A859L
MW465755.1	133808	133810	start_codon	+	 A859L
MW465755.1	136382	136384	stop_codon	+	 A859L
MW465755.1	136425	137111	CDS	+	 A238L
MW465755.1	136425	136427	start_codon	+	 A238L
MW465755.1	137112	137114	stop_codon	+	 A238L
MW465755.1	137353	138180	CDS	-	 MGF_360-15R
MW465755.1	138178	138180	start_codon	-	 MGF_360-15R
MW465755.1	137350	137352	stop_codon	-	 MGF_360-15R
MW465755.1	138461	138913	CDS	-	 A151R
MW465755.1	138911	138913	start_codon	-	 A151R
MW465755.1	138458	138460	stop_codon	-	 A151R
MW465755.1	139222	139929	CDS	+	 A240L
MW465755.1	139222	139224	start_codon	+	 A240L
MW465755.1	139930	139932	stop_codon	+	 A240L
MW465755.1	139932	140243	CDS	-	 A104R
MW465755.1	140241	140243	start_codon	-	 A104R
MW465755.1	139929	139931	stop_codon	-	 A104R
MW465755.1	140604	141275	CDS	+	 A224L
MW465755.1	140604	140606	start_codon	+	 A224L
MW465755.1	141276	141278	stop_codon	+	 A224L
MW465755.1	141398	143023	CDS	-	 MGF_505-10R
MW465755.1	143021	143023	start_codon	-	 MGF_505-10R
MW465755.1	141395	141397	stop_codon	-	 MGF_505-10R
MW465755.1	143438	144955	CDS	-	 MGF_505-9R
MW465755.1	144953	144955	start_codon	-	 MGF_505-9R
MW465755.1	143435	143437	stop_codon	-	 MGF_505-9R
MW465755.1	145262	146842	CDS	-	 MGF_505-7R
MW465755.1	146840	146842	start_codon	-	 MGF_505-7R
MW465755.1	145259	145261	stop_codon	-	 MGF_505-7R
MW465755.1	146975	148549	CDS	-	 MGF_505-6R
MW465755.1	148547	148549	start_codon	-	 MGF_505-6R
MW465755.1	146972	146974	stop_codon	-	 MGF_505-6R
MW465755.1	148753	150246	CDS	-	 MGF_505-5R
MW465755.1	150244	150246	start_codon	-	 MGF_505-5R
MW465755.1	148750	148752	stop_codon	-	 MGF_505-5R
MW465755.1	150278	151795	CDS	-	 MGF_505-4R
MW465755.1	151793	151795	start_codon	-	 MGF_505-4R
MW465755.1	150275	150277	stop_codon	-	 MGF_505-4R
MW465755.1	151966	152805	CDS	-	 MGF_505-3R
MW465755.1	152803	152805	start_codon	-	 MGF_505-3R
MW465755.1	151963	151965	stop_codon	-	 MGF_505-3R
MW465755.1	152895	154472	CDS	-	 MGF_505-2R
MW465755.1	154470	154472	start_codon	-	 MGF_505-2R
MW465755.1	152892	152894	stop_codon	-	 MGF_505-2R
MW465755.1	154678	155538	CDS	+	 MGF_360-14L
MW465755.1	154678	154680	start_codon	+	 MGF_360-14L
MW465755.1	155539	155541	stop_codon	+	 MGF_360-14L
MW465755.1	155937	156995	CDS	+	 MGF_360-13L
MW465755.1	155937	155939	start_codon	+	 MGF_360-13L
MW465755.1	156996	156998	stop_codon	+	 MGF_360-13L
MW465755.1	157159	158208	CDS	+	 MGF_360-12L
MW465755.1	157159	157161	start_codon	+	 MGF_360-12L
MW465755.1	158209	158211	stop_codon	+	 MGF_360-12L
MW465755.1	158267	159859	CDS	-	 MGF_505-1R
MW465755.1	159857	159859	start_codon	-	 MGF_505-1R
MW465755.1	158264	158266	stop_codon	-	 MGF_505-1R
MW465755.1	160067	161125	CDS	+	 MGF_360-11L
MW465755.1	160067	160069	start_codon	+	 MGF_360-11L
MW465755.1	161126	161128	stop_codon	+	 MGF_360-11L
MW465755.1	161156	162190	CDS	+	 MGF_360-10L
MW465755.1	161156	161158	start_codon	+	 MGF_360-10L
MW465755.1	162191	162193	stop_codon	+	 MGF_360-10L
MW465755.1	162379	163428	CDS	+	 MGF_360-9L
MW465755.1	162379	162381	start_codon	+	 MGF_360-9L
MW465755.1	163429	163431	stop_codon	+	 MGF_360-9L
MW465755.1	163593	164549	CDS	+	 MGF_360-8L
MW465755.1	163593	163595	start_codon	+	 MGF_360-8L
MW465755.1	164550	164552	stop_codon	+	 MGF_360-8L
MW465755.1	164666	165655	CDS	+	 MGF 300-4L
MW465755.1	164666	164668	start_codon	+	 MGF 300-4L
MW465755.1	165656	165658	stop_codon	+	 MGF 300-4L
MW465755.1	165751	166230	CDS	-	 MGF_300-2R
MW465755.1	166228	166230	start_codon	-	 MGF_300-2R
MW465755.1	165748	165750	stop_codon	-	 MGF_300-2R
MW465755.1	167056	167859	CDS	+	 MGF_300-1L
MW465755.1	167056	167058	start_codon	+	 MGF_300-1L
MW465755.1	167860	167862	stop_codon	+	 MGF_300-1L
MW465755.1	169248	170372	CDS	+	 MGF_360-6L
MW465755.1	169248	169250	start_codon	+	 MGF_360-6L
MW465755.1	170373	170375	stop_codon	+	 MGF_360-6L
MW465755.1	171192	172352	CDS	+	 MGF_360-4L
MW465755.1	171192	171194	start_codon	+	 MGF_360-4L
MW465755.1	172353	172355	stop_codon	+	 MGF_360-4L
MW465755.1	172536	173357	CDS	+	 MGF_110-13L
MW465755.1	172536	172538	start_codon	+	 MGF_110-13L
MW465755.1	173358	173360	stop_codon	+	 MGF_110-13L
MW465755.1	173446	173802	CDS	+	 MGF_110-12L
MW465755.1	173446	173448	start_codon	+	 MGF_110-12L
MW465755.1	173803	173805	stop_codon	+	 MGF_110-12L
MW465755.1	173995	174357	CDS	+	 MGF 110-14L
MW465755.1	173995	173997	start_codon	+	 MGF 110-14L
MW465755.1	174358	174360	stop_codon	+	 MGF 110-14L
MW465755.1	174450	174806	CDS	+	 MGF 110-11L
MW465755.1	174450	174452	start_codon	+	 MGF 110-11L
MW465755.1	174807	174809	stop_codon	+	 MGF 110-11L
MW465755.1	175100	175969	CDS	+	 MGF_110-9L
MW465755.1	175100	175102	start_codon	+	 MGF_110-9L
MW465755.1	175970	175972	stop_codon	+	 MGF_110-9L
MW465755.1	176134	176505	CDS	-	 MGF_100-1R
MW465755.1	176503	176505	start_codon	-	 MGF_100-1R
MW465755.1	176131	176133	stop_codon	-	 MGF_100-1R
MW465755.1	178454	179068	CDS	+	 MGF_110-5L-6L
MW465755.1	178454	178456	start_codon	+	 MGF_110-5L-6L
MW465755.1	179069	179071	stop_codon	+	 MGF_110-5L-6L
MW465755.1	179260	179631	CDS	+	 MGF_110-4L
MW465755.1	179260	179262	start_codon	+	 MGF_110-4L
MW465755.1	179632	179634	stop_codon	+	 MGF_110-4L
MW465755.1	179948	180319	CDS	+	 MGF_110-3L
MW465755.1	179948	179950	start_codon	+	 MGF_110-3L
MW465755.1	180320	180322	stop_codon	+	 MGF_110-3L
MW465755.1	180419	180730	CDS	+	 MGF_110-2L
MW465755.1	180419	180421	start_codon	+	 MGF_110-2L
MW465755.1	180731	180733	stop_codon	+	 MGF_110-2L
MW465755.1	180913	181500	CDS	+	 MGF_110-1L
MW465755.1	180913	180915	start_codon	+	 MGF_110-1L
MW465755.1	181501	181503	stop_codon	+	 MGF_110-1L
MW465755.1	181949	183016	CDS	+	 MGF_360-3L
MW465755.1	181949	181951	start_codon	+	 MGF_360-3L
MW465755.1	183017	183019	stop_codon	+	 MGF_360-3L
MW465755.1	183178	183333	CDS	+	 L60L
MW465755.1	183178	183180	start_codon	+	 L60L
MW465755.1	183334	183336	stop_codon	+	 L60L
MW465755.1	183437	183679	CDS	+	 L83L
MW465755.1	183437	183439	start_codon	+	 L83L
MW465755.1	183680	183682	stop_codon	+	 L83L
MW465755.1	183822	184337	CDS	-	 KP177R
MW465755.1	184335	184337	start_codon	-	 KP177R
MW465755.1	183819	183821	stop_codon	-	 KP177R
MW465755.1	184493	185578	CDS	+	 MGF_360-2L
MW465755.1	184493	184495	start_codon	+	 MGF_360-2L
MW465755.1	185579	185581	stop_codon	+	 MGF_360-2L
MW465755.1	185666	185983	CDS	+	 MGF_360-1L
MW465755.1	185666	185668	start_codon	+	 MGF_360-1L
MW465755.1	185984	185986	stop_codon	+	 MGF_360-1L
